,qid1,qid2,question1,question2,is_duplicate
5880,67580,72926,CIBC bonds with negative return,Invest money and get 120 back - a site says,0
5881,103246,77621,"The alternatives to checks, credit cards, and cash, for transactions",Are multiple hard inquiries for a specific loan type okay?,0
5882,116386,72298,Wire transfer to an intermediary bank account,Does the rise in ACA premiums affect employer-provided health insurance premiums?,0
5883,1598,23696,"Recent graduate with new job: Choose Roth 401(k), or traditional 401(k)?",Where does most of a salary go?,0
5884,25080,89231,Can you use external money to pay trading commissions in tax-free and tax-deferred accounts?,Why did my stop limit get executed?,0
5885,33921,40252,Will charity donation have no effect on my taxes if I take the standard deduction?,Someone wants my account details and password to transfer money to me,0
5886,115221,39910,How much money should I save in order to generate $1000/month for the rest of my life?,Why are rewards for credit cards so much better than debit cards?,0
5887,18573,4578,Continuous compounding in practice,Does high inflation help or hurt companies with huge cash reserves?,0
5888,24233,49525,Tax consequences of a Cashier Check made to me?,"If I were to buy something a day before my due date for my credit card bill, would I be charged interest?",0
5889,107497,5126,OPT student accidentally filed taxes using TurboTax,What value is the 3-digit code on the credit card?,0
5890,33841,90347,Where do company filings go first?,Low income level investing - most promising option to start out?,0
5891,12805,59045,"First Time Home Buyers - Down Payment, PMI and Points",Healthy money saving tips for a young person,0
5892,117224,28990,How to safely start entering leveraged positions in stocks?,Is there a significant danger to market orders as opposed to limit orders?,0
5893,106327,54056,Managing investments for multiple goals,What's the tax on a hobby orchard?,0
5894,61773,76981,Should I buy a house because Mortgage rates are low,Ghana scam and direct deposit scam?,0
5895,22928,71936,Why do mutual funds and ETFs in the U.S. not capitalize dividends?,What are the options to transfer USD to CAD from within Canada?,0
5896,112963,5943,tools/means to money transfer from India to USA legally,"Benefits available to single-mom with low income, in Canada?",0
5897,102852,81777,Deciding to pay off loans vs. invest,National insurance shortfall after living in Germany,0
5898,70807,95193,Should I pay off my credit card with savings?,Salary vs. dividend when a company is closing down?,0
5899,13833,83188,How can I reduce my taxes for 2011,What Happens to Cofounders' Shares when they IPO?,0
5900,28787,5360,How to deal with variable income in the budget,Does unemployment compensation count as AGI?,0
5901,117323,51976,Clarification about ETFs and Index Funds with regards to sell operations,"If a stock doesn't pay dividends, then why is the stock worth anything?",0
5902,109106,14040,Tax on inherited property,What are the tax implications for doing accounting on the cash vs the accrual method?,0
5903,110483,26237,Avoiding withholding tax by selling shares before ex-dividend date?,Does the Affordable Care Act (Obamacare) require insurance to be paid with pre- or post-tax dollars?,0
5904,27243,35863,Taxable status of health insurance premiums for family under new health care law,403(b) and ROTH IRA contribution and rollover,0
5905,38917,86763,Withdrawing HSA excess contributions?,"Best price or exact match, How market order would be matched when all are limit orders?",0
5906,1063,27749,"Can someone explain a stock's ""bid"" vs. ""ask"" price relative to ""current"" price?",Employer limits total 401K contribution to below IRS max. How can we max out our pre-tax contributions?,0
5907,12245,95064,Paypal website donations without being a charity,What happens if everyone buys S&P 500 index funds?,0
5908,110814,70997,If I receive money in my paypal account does my bank know it?,Wife started working on 3Q - how many exemptions can we claim?,0
5909,22774,9313,How can I reduce the amount of tax I will pay on the sale of an investment property?,Would the effects of an anticipated default by a nation be mostly symbolic?,0
5910,107449,4992,Capital Gains and Capital Gain Distributions for a mutual fund,Quit my job: What can/should I do with funds in previous employer's 401(k) plan?,0
5911,22829,66311,Why would you not want to rollover a previous employer's 401(k) when changing jobs?,I cosigned for a friend who is not paying the payment,0
5912,18417,33412,Stock broker's profit margin & criteria,How to distinguish gift from payment for the service?,0
5913,116477,50205,Finding trustworthy financial help for my partner in the event of my death,Paying off mortgage or invest in annuity,0
5914,62661,85604,Any Downside to Backdoor Roth?,Building Credit,0
5915,46523,64491,Where can I get a list of all Stocks that were acquired or went bankrupt,Is it ever a good idea to close credit cards?,0
5916,101837,8918,How do I equally disburse appreciating assets over a fixed timeframe?,Should I wait a few days to sell ESPP Stock?,0
5917,23458,39735,Do any banks issue one-per-vendor credit card aliases / unique numbers?,Do money markets fluctuate during market crashes?,0
5918,11089,5145,Any advantage to non-deductible Traditional IRA contibutions?,Why is a Vanguard fund based on U.S. treasury inflation-protected securities (TIPS) returning more than the rate of inflation?,0
5919,1625,77759,"Best way to start investing, for a young person just starting their career?","Can I get a dividend ""free lunch"" by buying a stock just before the ex-dividend date and selling it immediately after?",0
5920,4787,48259,How can I invest in country A to take advantage of their great interest rate while I live in country B?,Can I cash out my 401k every year (company match > withdrawal penalty)?,0
5921,110840,8129,Is this car delivery via Ebay Motors on Craigslist a scam?,How does the yield on my investments stack up against other investors?,0
5922,3975,54885,How does applying for credit affect your credit score?,Is it really possible to save money by giving to charity?,0
5923,1625,3257,"Best way to start investing, for a young person just starting their career?",Where can you find historical PEs of US indices?,0
5924,23568,53770,Will I have to pay taxes in India when I transfer money from a US bank to an Indian bank (Different a/c holders)?,Remittance of gift money from Indian bank account to UK bank account,0
5925,43894,71406,Should I pay off a 0 interest car loan or put money towards high principal student loans?,"Find out the difference between two stocks of the same company (how to identify ADRs, etc)",0
5926,21533,29913,What is the minimum out-of-pocket amount I need to buy stock?,Is there a tax deduction for renting office space in service of employer?,0
5927,102669,47771,"Why does DICO insure until $250K, but CDIC until $100K?",How to realize capital gains before going from non-resident alien to resident alien in USA,0
5928,37287,63076,"Where to get liability insurance for car rentals, as an add-on to Visa Collision Damage Waiver?",Leasing a car I intend to buy,0
